"text","word_scores","compound","pos","neu","neg","but_count"
"BREAKING NEWS SA moves to Lockdown level DmvGRN","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Ready to buy your first home But are you as prepared as you think you arespeaks to a firsttime homebuyer to find out about his home buying experience Watch PropertyMatters on MondayMay at am on eNCA DStv

In association with CEplOGCBm","{0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.477,0.095,0.905,0,1
"Rand Water Power outage at Eikenhof pump station DStvyHpeZMqj","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Rand Water says there has been another power failure at the Eikenhof pump station As a result pumping capacity has stopped and water levels at the Meredale Reservoirs have been depleted DStvJrjliHLHB","{0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.637,0,0.852,0.148,0
"Osaka fined and threatened with French Open default over media boycottFXypQtB","{0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0}",-0.459,0,0.769,0.231,0
"WATCHWorld No Tobacco DayKicking the habit DStvFUFObzm","{0, -1.2, 0, 0, 0, 0, 0}",-0.296,0,0.732,0.268,0
"Sikhumbuzo Notshe out after knee injury DStvbbgITUyCd","{0, 0, 0, 0, 0, -1.8, 0}",-0.421,0,0.682,0.318,0
"Israeli change bloc steps up effort to oust NetanyahufUuccYTuP","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"This week on Crime Watch In Partof our focus on Gang Warfare we speak to some gang leaders on the Cape FlatsUand also to the head of the policeUs antigang unit Major General Andre LincolnHIBXSrhM","{0, 0, 0, -2.5, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.691,0,0.853,0.147,0
"Work in progress Osaka lets racquet do talking at French Open
jNTKiMTJp","{0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.421,0.203,0.797,0,0
"President Cyril Ramaphosa to hold family meeting at pmrocbQWqIP","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Tune into eNCA now on DStv as anchorbrings you the latest headlines on UpFrontrwcGBUgSk","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"President Cyril Ramaphosa to address the nation tonight at pm The address follows an emergency cabinet meeting today The president is expected to discuss lockdown measures after the spike in COVID cases and deaths Stay tuned to eNCA DStvUpRPNVAmHW","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.382,0,0.936,0.064,0
"Ready to buy your first home But are you as prepared as you think you arespeaks to a firsttime homebuyer to find out about his home buying experience Watch PropertyMatters on MondayMay at am on eNCA DStv

In association with dCRLGaTWV","{0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.477,0.095,0.905,0,1
"BREAKING NEWS President Cyril RamaphosaUAto address the nation tonight at pm The address follows an emergency cabinet meeting today The president is expected to discuss lockdown measures after the spike in COVID cases and deaths Stay tuned to eNCA DStvYtiNcJ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.382,0,0.938,0.062,0
"Boris Johnson weds fiancee in secret weekend ceremonybvucEwT","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The liquor industry is on edge as it awaits news of whether or not the sector will face another ban President Cyril Ramaphosa is expected to announce changes to help manage the rising COVID infections The National Liquor Traders CouncilUs Lucky Ntimane speaks to eNCA DStvDjTMSOBDn","{0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0}",0.296,0.13,0.802,0.069,0
"President Cyril Ramaphosa is expected to address the nation soon on how the government intends to manage the COVID pandemic This as infections rise with indications that the country is entering a third wave SadtuUs Xolani Fakude speaks to eNCA on DStv AllAnglesArNwpFTC","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"WATCH TheBookshelfThemba MasekoFormer GCIS CEO and whistleblower pens his time in governmentpynwkbvCe","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Over the past few weeks videos of a man dressed in a USpiderManU costume dancing to amapiano have gone viral on social media He joins eNCA in studio to show off his moves DStvaFzZzBRmQ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Former US diplomat Brooks Spector says Joe Bidens order to have the origins of COVID thoroughly investigated is a step in the right direction He speaks to eNCA on DStv AllAnglesFibgofeA","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The United Nations ChildrenUs Emergency Fund is calling on South Africas government to prioritise the wellbeing of migrant children Unicef says Africa has the largest share of children amongst its migrant population more than twice the global average eNCA DStv AllAnglesPLaiaMLxn","{0, 1.8, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.34,0.11,0.833,0.057,0
"Andre Cloete dreamt of becoming a farmer since the age ofAt the age ofthat dream is now a reality Watch the latest episode of GameChangers on MondayMay at pm on eNCA DStv ForFarmers

In association with mjfBGwiD","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.25,0.053,0.947,0,0
"Watch CrimeWatch every Thursday at pm on eNCA DStvVzHJQxzE","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The possibilities of Loadshedding today are high Eskom is pleading with the public to use electricity sparingly and says its systems are under severe constraint More details on eNCA DStvageazISRXn","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0}",-0.382,0,0.918,0.082,0
"WATCHDistrict SixIllegal invaders occupy restitution landeOrmZYnXuW","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"A yearold Wits graduate is walkingkilometres from Gauteng to his hometown of Dutywa in the Eastern Cape Thami Manganya is aiming to raise thousands of rands to help underprivileged schools in rural areas in the province He speaks to eNCA on DStv AllAngleszIJJJsWWz","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.402,0.06,0.94,0,0
"The Gauteng Department of Roads and Transport is spearheading a Smart Mobility Weekend project by patching up potholes MEC Jacob Mamabolo is part of the team working in Randfontein in the West Rand and speaks to eNCAUson DStvtjZDjZDCV","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.402,0.068,0.932,0,0
"Catch NewsNight week days withand on weekends withon DStvsAshQQ","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Curtain up on FrenchOpen and Osakas code of silencetJiKByEBXW","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"WCape Transport Dept condemns Golden Arrow bus attacksFPoLYjhD","{0, 0, 0, -2.3, 0, 0, 0, 0}",-0.511,0,0.68,0.32,0
"The British press is reporting that Prime Minister BorisJohnson has tied the knot He apparently married his fiancee Carrie Symonds in a private ceremony held at Westminster Cathedral More details on eNCA DStvdNBcCijg","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Fourteen students kidnapped last month from a university in northwest Nigeria have been freed They were taken when an armed group attacked the university onApril killing some of the schools staff members eNCA DStvIuSuuEyA","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, -3.4, 0, 0, 0, 0, 0, 0, 0, 0}",-0.691,0.066,0.754,0.18,0
"Eskoms fired Chief Procurement Officer Solly Tshitangano is again denying allegations of an Rbn contract with Econ Oil This is despite findings of corruption against the company More details on eNCA DStvqfrraDTw","{0, -2.6, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.718,0,0.833,0.167,0
"The Western Cape Transport Department has condemned attacks on Golden Arrow buses in Nyanga in Cape Town eNCA anchor Morena Mothupi brings you the latest details on DStv AllAnglesIHeblEb","{0, 0, 0, 0, 0, 0, -1.9, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.7,0,0.823,0.177,0
"eNCA anchor Morena Mothupi brings you the latest headlines now on DStv AllAnglesRrkOpnB","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Some healthcare facilities in rural areas say they lack resources and staff One organisation says medical volunteers can bridge the gap The Tshemba FoundationUs John Gear speaks to eNCA more about this on DStvsBFVuwBSB","{0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.318,0,0.935,0.065,0
"ICYMI Watch the latest episode of eNCADrive hereKnmHUXmE","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The slow rollout of COVID vaccines is continuing to have a negative effect on South AfricaUs tourism sector For more on how small businesses in Gauteng are coping eNCAUsspeaks to guest house owner Memme Nqhatsetseng on DStv NewsLinkSMNDvI","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.572,0,0.909,0.091,0
"North West University Public Health Specialist Andrew Robinson says the best way to deal with the looming third COVID wave is to accelerate the vaccine rollout and target people living with comorbidities More details on eNCA DStvwAwIIaGrF","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2, 0, 0, 0, 0, 0, -0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.572,0.103,0.86,0.037,0
"GBVWATCHParliament puts final touches to amended BillsENsgUVSlA","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Jazz musician Billy Monama is concerned the South African style of guitar is being lost and is hosting a workshop to preserve the sound He speaks to eNCAUson DStv NewsLinklGivUVvL","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.318,0,0.927,0.073,0
"Stay tuned to find out wholl get the chance to do more by winning their share of the weekly cashprizes on the ICanWithAbsaDrive show tonight

Enter atQnhzhQKCryou could be one oflucky contestants to win R ICanWin Sponsored by","{0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2.67835, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0}",0.893,0.256,0.744,0,0
"The worldUs largest oil and gas trader Shell has been ordered to reduce its absolute carbon emissions bybyThe lawsuit was filed inby seven groups including Greenpeace Greenpeace AfricaUs Climate and Energy Campaign Manager Happy Khambule speaks to eNCA DStvTbbLvdAPK","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 2.7, 0, 0, 0, 0, 0}",0.599,0.133,0.824,0.043,0
"Dont miss Crime Watch on DStv every Thursday at pm eNCAGjADLjTJ","{0, 0.444, 1.85, 0, 0, 0, 0, 0, 0, 0, 0}",0.51,0.323,0.677,0,0
"Tune into Power To Truth withon DStv every Monday at pm and Wednesdays at pm eNCAmWQqeLSt","{0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.318,0.133,0.867,0,0
"ANC Eastern Cape Chairperson Oscar Mabuyane speaks to eNCAUsas former president Thabo Mbeki is expected to address the partyUs Eastern Cape Provincial Conference DStv NewsLinkpNjjAizjEx","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Brazilians stage more protests against BolsonarogqsfZrRfj","{0, 0, 0, -1.193, 0, 0}",-0.294,0,0.695,0.305,0
"COVIDWe are approaching third waveRamaphosaWGIBJMtb","{0, 0, 0, 0, 0}",0,0,1,0,0
"Outgoing SA Tourism CEO Sisa Ntshona says the countryUs tourism sector can recover following the impact of the COVID lockdown He believes the vaccination rollout will give people the confidence to travel and will remove the country from travel redlists eNCA DStvkxoeFRW","{1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.67,0.121,0.879,0,0
"Gauteng Police Commissioner Elias Mawela says Ekurhuleni has a major crime problem He says police are working around the clock to ensure those who break the law are arrested More details on eNCA DStvAGUnqnNGN","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.793, -1.97835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0}",-0.806,0.061,0.706,0.232,0
"South AfricaUs tourism sector continues to fight for survival after being knocked down by last years hard lockdown As it struggles to get back on its feet the country is entering its third COVID wave eNCAUs Mawande Kheswa is in Durban to bring you more on DStvcaQucU","{0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.4, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.67,0,0.871,0.129,0
"WATCHA struggle for survivaloctuwKzw","{0, -1.3, 0, 0}",-0.318,0,0.566,0.434,0
"South AfricaUs tourism sector was knocked down by last years hard lockdown and is now trying to stay afloat With the country on the cusp of a third wave of COVID eThekwini Municipalitys Phillip Sithole speaks to eNCA about the plans in place for Durban DStvfIXJOuvpCq","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.103,0,0.97,0.03,0
"Sikhumbuzo Notshe will spend the rest of the year on the sidelines following surgery to reattach a tendon in his knee cap The Sharks and Springboks flanker suffered the injury during the defeat to the Bulls a few weeks ago Watch eNCA on DStvtmmvGJTfNj","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, -1.8, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.84,0,0.82,0.18,0
"Icelandic duo scale Everest despite Covid infectionQPzqDjMv","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"ANALYSIS Why scientists are concerned about leaks at biolabsElHdVBkl","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Worlds rich floor it in postpandemic luxury car rushYliVdGByG","{0, 2.6, 0, 0, 0, 0, 0, 0, 0}",0.557,0.31,0.69,0,0
"The first day of Swimming South AfricaUs Grand Prix in Durban has produced several fast times including that of yearold Matthew Sates He produced an Olympic qualifying time in the m butterfly ofseconds More on eNCA DStvqNlmFbbbh","{0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.459,0.077,0.923,0,0
"eNCAUs Masego Rahlaga is on air with this morningUs top stories now on DStv NewsLinkPssxSzXbpN","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0}",0.202,0.114,0.886,0,0
"Western Cape Tourism DDG Rashid Toefy speaks to eNCAUs Marcelle Gordon about how the province is reviving tourism following the negative impact of the COVID lockdown DStvlzmKHiYE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.7, 0, 0, 0, 0, 0, 0}",-0.572,0,0.875,0.125,0
"Andre Cloete dreamt of becoming a farmer since the age ofAt the age ofthat dream is now a reality Watch the latest episode of GameChangers on MondayMay at pm on eNCA DStv ForFarmers

In association with TTdADdEF","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.25,0.053,0.947,0,0
"The slow rollout of COVID vaccines is continuing to have a negative effect on the tourism sector For more on how small businesses are coping eNCAUsspeaks to the Vaal Tourism AssociationUs Lucky Kubheka on DStv SouthAfricanMorningjhGokWEiIc","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0}",-0.226,0.069,0.84,0.091,0
"WATCHPressure mounts on Mkhize over Digital Vibes scandalKtUIPYKuJ","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Tourism in the Western Cape is on the road to recovery The sector was the worst hit during the hard lockdown Some companies had to close their doors and let go of their employees eNCAUs Lindsay Dentliger speaks to Cape Town Tourism CEO Enver Duminy on DStvQAdJcFJhnp","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.1, 0, 0, 0, -0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.67,0,0.891,0.109,0
"ICYMI WATCHLiquor Traders Council speaks on booze ban concernspTZAXMJgU","{0, 0, 0, 0, 0, 0, 0, -2.6, 0}",-0.557,0,0.69,0.31,0
"eNCA anchors Gareth Edwards and Marcelle Gordon bring you this morningUs latest headlines on DStv SouthAficanMorninghsXxtCt","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Ready to buy your first home But are you as prepared as you think you arespeaks to a firsttime homebuyer to find out about his home buying experience Watch PropertyMatters on MondayMay at am on eNCA DStv

In association with BLxcEwRMb","{0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.477,0.095,0.905,0,1
"COVIDWe are approaching third waveRamaphosa DStv eNCAbgcvJtsus","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"COVIDnew casesmore deaths DStv eNCA XsMrHJUcR","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"TRENDING Theres a plot to remove MkhizeAndile Lungisa DStv eNCADwnrNWth","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The Health Department has reportednew COVID cases Sadlymore people have died taking the death toll toDStv eNCApfowfsXHC","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, -2.9, 0, 0, 0}",-0.818,0,0.667,0.333,0
"President Cyril Ramaphosa says SA is entering a third wave of COVID infections He says we must do everything in our power to mitigate its impact The President was speaking at the ANC Northern Cape provincial elective conference DStv eNCAZBKgQuQap","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Follow eNCAUs full coverage of National Child Protection Week on DStvyyKrXGwEu","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The Department of Basic Education has announced that all primary schools including those for special needs pupils will return to class onJulyDo you think it is a good idea

Vote atJDOXxiiew or comment on our Facebook page or Twitter account","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.681,0.128,0.872,0,0
"Chelsea shatter dream of Guardiolas Man City to win Champions League final DStv eNCAgKBZjvBzPl","{0, 0, 1, 0, 0, 0, 0, 0, 2.8, 2.4, 0, 0, 0, 0}",0.848,0.455,0.545,0,0
"TRENDING Primary school pupils to return to class daily fromJuly DStv eNCAIUlmeCPVn","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Watch Inside Sport every Saturday on DStv at pm withon DStvfxfqwKgujz","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"WATCHRewards on the table to curb gangrelated murders DStvgfevitsEay","{0, 0, 0, 0, 0, 0, 0, -3, 0}",-0.612,0,0.667,0.333,0
"Zamani Saul reelected ANC NC chairperson DStvyLiJSwKrL","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The ANC in Northern Cape has reelected Zamani Saul as provincial chairperson The provincial elective conference went ahead despite attempts to have it delayed by aggrieved members DStvAdevLY","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0}",-0.226,0,0.934,0.066,0
"Mugabe ExhumationTraditional court has no jurisdiction Commentator DStvjLlcfpHVP","{0, 0, 0, 0, -1.2, 0, 0, 0}",-0.296,0,0.761,0.239,0
"Brentford end year wait for promotion to Premier LeagueEZwRztpxz","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Mexico sees glimmer of light at end of COVID tunnelvWIaBUrN","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"DR Congo eruption false alarm as humanitarian crisis mountsjxGAGq","{0, 0, 0, 0, -1.4, 0, 0, -3.1, 0}",-0.758,0,0.519,0.481,0
"Watch the Bookshelf on Sunday th May on DStv at am eNCAAvMkIUYmZ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Cooking oil prices to remain high until end of the year DStvCkMBDZMrqQ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"EXCLUSIVE Eskoms former procurement head challenges dismissal DStvIwXHunxl","{1.233, 0, 0, 0, 0, 0.3, 0, 0}",0.368,0.371,0.629,0,0
"The Department of Basic Education has announced that all primary schools including those for special needs pupils will return to class onJulyDo you think it is a good idea
Vote atEAwsmXJaR","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0}",0.681,0.162,0.838,0,0
"He is desperate for friends in high places this one","{0, 0, -1.3, 0, 2.1, 0, 0, 0, 0, 0}",0.202,0.231,0.597,0.172,0
"Ready to buy your first home But are you as prepared as you think you arespeaks to a firsttime homebuyer to find out about his home buying experience Watch PropertyMatters on MondayMay at am on eNCA DStv

In association with Cikfwrnp","{0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.477,0.095,0.905,0,1
"COMING UP eNCA exclusive Dismissed Eskom Procurement chief Solly Tshitangano tells his side of the story at pm on DStv SouthAfricaTonightoyvFQcOhH","{0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.128,0.07,0.93,0,0
"COMING UP eNCA exclusive Dismissed Eskom Procurement chief Solly Tshitangano tells his side of the story at pm on DStv SouthAfricaTonightUiKUmqpQ","{0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.128,0.07,0.93,0,0
"Andre Cloete dreamt of becoming a farmer since the age ofAt the age ofthat dream is now a reality Watch the latest episode of GameChangers on MondayMay at pm on eNCA DStv ForFarmers

In association with cQBfnhlY","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.25,0.053,0.947,0,0
"Theres a plot to remove MkhizeAndile LungisaGIQwTI","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"ICYMIexplores Us state capture researchUs algorithm to predict if a company has capacity for its strategy Uslets you consume content for free Watch the latest episode of Stuff herebUJZBDvEp","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0}",0.511,0.105,0.895,0,0
