"text","word_scores","compound","pos","neu","neg","but_count"
"Thembani Hastings Mqhayiclaims the national flag was plagiarised from his original work and that the design was erroneously credited to Frederick Brownell","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0}",0.586,0.194,0.806,0,0
"The ANC is auditing its employees after the party discovered a significant number of ghost workers on the payroll","{0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0.8, 0.3, 0, -1.3, 0, 0, 0, 0}",0.361,0.251,0.649,0.1,0
"A gradepupil died from burns sustained when he attempted to mimic a video seen on a social media app which showed sanitiser being set alight","{0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.557,0,0.87,0.13,0
"Hong Kong prodemocracy activist Agnes Chow was released from prison on Saturday after serving nearly seven months for her role in an unauthorised assembly during the citysantigovernment protests","{0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9}",-0.637,0,0.833,0.167,0
"The child whose body was found inside a bag weighted down with an anchor in the ocean off the Spanish island of Tenerife died from drowning an autopsy found on Saturday as rescuers prepared to renew the maritime search for her infant sister","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.402,0.041,0.882,0.077,0
"South Africa fast bowler Kagiso Rabada took five wickets as the tourists cruised to victory over West Indies by an innings andruns before lunch on day three of the first test in Saint Lucia on Saturday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The Bulls have booked their place in the crosshemisphere Pro Rainbow Cup final against Italian side Benetton Treviso at the Stadio di Monigo next weekend beating the Sharksat Kings Park in Durban on Saturday night","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.459,0,0.919,0.081,0
"Juneis the date to save Jiva promises to deliver amazing Mzansiflavoured entertainment","{0, 0, 0, 0, 2.2, 0, 1.6, 0, 0, 2.8, 0, 1.8}",0.908,0.608,0.392,0,0
"Lamontville Golden Arrows coach Mandla Ncikazi hopes to keep most of his key players that helped the club finish fourth in the DStv Premiership in his first full season as a head coach at any club at the top of SA football","{0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0}",0.557,0.103,0.897,0,0
"Explosive Proteas batsman Quinton de Kock has revealed that he was not mentally tired of cricket because of the Test captaincy when he asked for a break earlier in the year","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.341,0.074,0.926,0,0
"Cassper doing Mihlalis makeup is LOLs for days","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Polokwane City’s application to the Johannesburg high court to have an arbitration overturned that deducted three points from them and awarded three to Sekhukhune United in the Glad Africa Championship has been dismissed","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 1.8, 0, 0, 2, 0, 1.9, 0, 0, 0}",0.886,0.282,0.718,0,0
"Police have arrested a truck driver for possession of illicit cigarettes worth more than Rm at the Kopfontein border with Botswana near Zeerust","{0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.296,0.073,0.808,0.119,0
"Indian villagers have erected a shrine to goddess corona and are offering her prayers in the hope that divine intervention can banish the deadly virus","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 2.6, 0, 0, -1.9, 0, 0, 0}",0.557,0.207,0.701,0.092,0
"Thousands of people marched on Friday in support of a Canadian Muslim family run over and killed by a man driving a pickup truck last Sunday in an attack the police described as a hate crime","{0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, -3.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, -2.7, -2.5}",-0.92,0.056,0.639,0.305,0
"Geraniums in the Western Cape are blooming nearlydays earlier than they did a century ago due to climate change","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Paris — Czech Barbora Krejcikova claimed her maiden Grand Slam title when she beat Russian Anastasia Pavlyuchenkovain the French Open final on Saturday","{0, 0, 0, 0, 0, 0, 0, 0, 2, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.103,0.113,0.789,0.098,0
"Russian President Vladimir Putin in an interview with NBC News ahead of his meeting with US President Joe Biden next week said USRussia relations are at their lowest point in years","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0}",-0.382,0,0.92,0.08,0
"A KwaZuluNatal man has been sentenced toyears in jail for killing his cop girlfriend","{0, 0, 0, 0, 0, -0.1, 0, 0, 0, 0, -3.4, 0, 0, 0}",-0.67,0,0.686,0.314,0
"Police fired teargas and detained several demonstrators in the Nigerian cities of Lagos and Abuja on Saturday during protests over the countrys worsening security situation","{0, -2.6, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, -2, 1.4, 0}",-0.832,0.071,0.595,0.333,0
"Members of a prepaid electricity “ghost vending ring” appeared in a Gauteng court on Friday charged with fraud and theft","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.8, 0, -2.8, 0, 0}",-0.681,0,0.763,0.237,0
"A crime spree by two guntoting alleged gangsters ended when motorists resisted being hijacked on Friday in Muizenberg Cape Town leaving the suspects in hospital","{0, -2.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0}",-0.71,0,0.796,0.204,0
"How many teams have won the league title in South Africa in theyears of Premier Soccer League football and where are they now","{0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.572,0.144,0.856,0,0
"Stewart Lithgow flew everything from military aircraft and jumbo jets to aerobatic biplanes and inhours at the controls he never had an accident That changed when the retired SAA captain took a tourist for a minute flight around Plettenberg","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.372,0.063,0.937,0,0
"The family of a woman who died from carbon monoxide poisoning in a shower in a Lesotho lodge have been dealt another blow","{0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, -2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.813,0,0.739,0.261,0
"I must say my heart is beyond full at what we were able to do for the Zungu family","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"A week before an attempt to throw a hand grenade at his house in Novemberantigang unit detective LtCol Charl Kinnear’s life was already in mortal danger","{0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4}",-0.052,0.105,0.784,0.111,0
"After one of the most wildly unpredictable women’s singles draws in French Open history Russia’s Anastasia Pavlyuchenkova stands on the threshold of finally delivering the title long predicted since she was a precocious teenager","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Reason said Zodwa Wabantu told him that he seemed to be happy with who he is and that made him feel good","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9}",0.765,0.248,0.752,0,0
"At leastpeople were wounded in a shooting in downtown Austin Texas early on Saturday police said","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"A fired teacher will collect R back pay and return to her job after an arbitrator said colleagues and pupils conspired to get rid of her","{0, -2.6, 0, 0, 0, 0, 0, -0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.612,0,0.828,0.172,0
"The Group of Seven rich nations will announce on Saturday a new global infrastructure plan as a response to Chinas belt and road initiative a senior official in US President Joe Bidens administration said","{0, 0, 0, 0, 2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.557,0.098,0.902,0,0
"All the latest coronavirus updates from around the world","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"An accountant who stole Rm from a Western Cape municipality has been handed an eightyear jail sentence","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3}",0.077,0.075,0.925,0,0
"A Buffalo City municipality cashier and a house buyer have been hauled to court for allegedly trying to manipulate the council system to clear a R rates debt","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, -1.5}",0.026,0.084,0.836,0.08,0
"Italy coach Roberto Mancini said his team’s patience against an ultradefensive Turkey side was the key to thewin in their EuroGroup A opener on Friday but he laughed off talk of them being among the tournament favourites","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.612,0.1,0.9,0,1
"The ongoing trial of a selfconfessed serial murderer and rapist in the Eastern Cape has highlighted the dangers of social media","{0, 0, 0, 0, 0, 0, 0, -3.6, 0, -3.9, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, 0, 0}",-0.929,0,0.586,0.414,0
"Its another trip around the sun for veteran actress Connie Chiume","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Gosiame Thamara Sitholethe mother of the socalled “Thembisababies is not missing as was reported earlier on Friday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.888, 0, 0, 0, 0, 0, 0}",0.223,0.106,0.894,0,0
"In the video news anchor Kirtley introduced Kamwendo and gave the viewers a brief of the story to follow but like Namibian broadcaster Kaimu Kamwendo put her colleague in her place live on air","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.502,0.09,0.91,0,1
"Kaimu interrupted the host saying No We are not going to do that You’re just going to greet me and say take it away","{0, -1.2, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0}",-0.273,0.083,0.758,0.159,0
"South Africa’s Quinton de Kock rediscovered his batting form with a careerbestnot out as the tourists seized control of the first test against a wilting West Indies at the close of play on day two in Saint Lucia on Friday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 0}",0.34,0.058,0.942,0,0
"SPONSORED‘The Sharia discretionary trust offering fromprovides a way for Muslim families to preserve wealth for future generations and charitable causes in a Shariacompliant manner’ – Mohamed Jeewa head of trusts for Standard Trust","{0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 2.3}",0.939,0.358,0.642,0,0
"Paris — Novak Djokovic came from a set down in a spellbinding French Open semifinal to inflict only a third ever defeat on the Parisian clay for Rafa Nadal moving throughin front of mesmerised crowd on Friday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.459,0,0.923,0.077,0
"The EFF leader dismissed calls for his removal from the Judicial Service Commission as a racist attempt to continue the influence of the Indian cabal on the judiciary”","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.612,0,0.871,0.129,0
"There’s no respect anymore for Christianity or for churches Now it’s almost like everyone wants to be seen” said the actress","{0, 0, -1.554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.207, 0, 0, 0, 0, 0, 0, 0, 0}",-0.089,0.093,0.8,0.107,0
"",,,,,,
"TB Joshua the popular Nigerian charismatic preacher and televangelist who has died at the age ofleft a conflicting legacy","{0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, -1.7, 0}",-0.542,0.112,0.637,0.251,0
"Bathong Jessica","{0, 0}",0,0,1,0,0
"Bongani responded to Zinhles birthday wishes by singing her clan praises","{0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, 2.4}",0.612,0.357,0.643,0,0
"Somalias semiautonomous Puntland region has taken a first step towards banning female genital mutilation FGM in a country where almost all women and girls are forced to undergo the internationally condemned practice","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, -1.9, 0}",-0.71,0,0.836,0.164,0
"Zambias Constitutional Court ruled on Friday that President Edgar Lungu can stand for reelection in August throwing out a second opposition challenge to his eligibility on the basis of the constitutional twoterm limit","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.077,0.039,0.961,0,0
"AlmostMozambicans have been forcibly removed from Tanzania so far this year after fleeing a deadly Islamist insurgency in their homeland a spokesperson for the UN refugee agency said on Friday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Gosiame Thamara Sitholethe mother the socalled “Thembisababies is not missing as was reported earlier on Friday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0.888, 0, 0, 0, 0, 0, 0}",0.223,0.112,0.888,0,0
"Tesla Inc delivered a highperformance version of its Model S on Thursday aiming to reignite interest in the nearly decadeold sedan and fend off rivals such as Porsche MercedesBenz and Lucid Motors in the luxury electric vehicle market","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.459,0.075,0.925,0,0
"Saint Petersburg — Belgium may be without key midfielders for their Group B opener in the European Championship but Russia manager Stanislav Cherchesov said Roberto Martinez still has a formidable squad to pick from","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.238,0.056,0.944,0,1
"In the latest spat between two of SAs most prominent religious leaders Chief Rabbi Warren Goldstein has called on Anglican Archbishop Thabo Makgoba to condemn terrorists without caveats","{0, 0, 0, 0, 0, 0, 0, 0, 0, 1.593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6, -3.1, 0, 0}",-0.626,0.076,0.729,0.195,0
"The National Union of Mineworkers says it is deeply concerned about the recent work stoppages at Richards Bay Minerals in northern KwaZuluNatal","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Russian police detained an opposition activist on Moscows Red Square on Friday after he simulated shooting himself in the head in a political protest social media images showed and one of his allies told Russian media","{0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.572,0,0.879,0.121,0
"Giving economic rights to actors is not a mistake It is something that should have been part of the system all these years said Florence","{1.4, 0, 0, 0, 0, 0, 0, 0, 1.036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.532,0.162,0.838,0,0
"Two years after local emir Djibril Diallo fled his home in northern Burkina Faso following death threats from Islamist militants he received an unexpected request to return and take part in peace talks with the same people who wanted him dead","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.9, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5, 0, 0, 0, 0, 0, 0, 0, 0, -3.3}",-0.818,0.068,0.718,0.214,0
"Novak Djokovic and Rafa Nadal will add another chapter to their rivalry when they face off in a muchanticipated clash on Friday but there will be more at stake than just a spot in the French Open final","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,1
"Chinas Huawei Technologies aims to develop driverless passenger car technology byan executive said on Thursday as the worlds largest telecommunications equipment maker diversifies its business in the face of US sanctions","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Talk about fast fashion Ferrari is racing through the gears to bring its Prancing Horse brand to the catwalk and fine dining in an attempt to woo wealthy customers beyond its faithful fans","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 2.1, 1.5, 0, 0, 0, 1.9, 0}",0.852,0.262,0.738,0,0
"Tunisian environmentalists are trying to fight pollution damage along their countrys Mediterranean shores by installing artificial reefs to encourage sea life","{0, 0, 0, 0, 0, -1.6, 0, -2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0}",-0.361,0.122,0.664,0.214,0
"DJ Sbu plans to earn a second Guinness World Record in aid of charity","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8}",0.421,0.177,0.823,0,0
"China has punishedgovernment officials deemed responsible for last months ultramarathon deaths the staterun Peoples Daily said on Friday one of the worlds deadliest sporting tragedies in recent history","{0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.9, 0, 0, 0}",-0.153,0.074,0.833,0.093,0
"Thomas Falkiner headed to Killarney Raceway for a quick taste of Toyotas new rallybred hothatch","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"One SA Movement will be contesting with independent candidates inmunicipalities Mmusi Maimane has announced","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The longtime coming album features Drake Cardi B Future Justin Bieber and Pop Smoke","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"A losing bidder in a SA tender for the provision ofmegawatts of power is seeking to interdict the winners from completing their agreements","{0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 1.1}",0.382,0.187,0.719,0.094,0
"The international relations and cooperation department Dirco has confirmed that several foreign diplomats have been declared persona non grata","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Loadshedding started a relationship with lockdown and is having an affair with corruption We know sparks should be flying in this relationship but how can sparks fly when there’s no power joked Kuhle Sonkosi","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.443, 0, 0}",-0.349,0,0.931,0.069,1
"Stuart Baxter believes he has arrived at a Kaizer Chiefs where despite his predecessors’ failure to win trophies strong coaching has left him a foundation","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.702, 0, 2.8, 0, 2.3, 0, 0, 0, 0, 0, 0}",0.869,0.308,0.692,0,0
"There is a real possibility that the JohnsonJohnson vaccines ready to be distributed to South Africans from the Gqebherha plant will not be suitable for use the health ministry said","{0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.361,0.079,0.921,0,0
"Springbok loose forward Marcell Coetzee will lead the Bulls in their important Rainbow Cup SA clash against the Sharks at the Kings Park in Durban on Saturday evening","{0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.128,0.06,0.864,0.076,0
"One student was killed and at leastpeople were kidnapped when gunmen raided a school in northern Nigeria officials told Reuters on Friday","{0, 0, 0, -3.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.67,0,0.824,0.176,0
"President Cyril Ramaphosa called on local governments across the country to ensure repairs and maintenance of infrastructure","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0}",0.382,0.14,0.86,0,0
"Proteas fast bowler Lungi Ngidi says the team are united despite some of the players opting not to take a knee in respect of the Black Lives Matter movement at the start of the first Test against the West Indies in St Lucia on Thursday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.718,0.143,0.857,0,0
"SA recorded just overnew Covid cases in the pasthours the National Institute for Communicable Diseases NICD said on Friday night","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The ongoing trial of a selfconfessed serial murderer and rapist in the Eastern Cape has highlighted the dangers of social media","{0, 0, 0, 0, 0, 0, 0, -3.6, 0, -3.9, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, 0, 0}",-0.929,0,0.586,0.414,0
"CongratulationsMasterKG trended with Mzansi cheering on his global stardom","{0, 0, 0, 0, 2.3, 0, 0, 0, 0}",0.511,0.292,0.708,0,0
"A gradepupil died from burns sustained when he attempted to mimic a video seen on a social media app which showed sanitiser being set alight","{0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.557,0,0.87,0.13,0
"They were threatened with “banishment” and told they were “turning against the king” This was the evidence of how some people living on land belonging to the Ingonyama Trust were forced into signing lease agreements which werent properly explained","{0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, -2, 0, 0, 0, 1.1, 0, 0, 0, 0}",-0.153,0.116,0.754,0.129,0
"The Ingonyama Trust has been ordered by the Pietermaritzburg high court to pay back the money it took from people living on trust land who it forced to sign leases","{0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, -2, 0, 0, 0}",0.494,0.178,0.703,0.119,0
"With electricity power constraints having eased Eskom said on Friday that loadshedding would be suspended from pm","{0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0}",-0.226,0.108,0.739,0.153,0
"The Menzi Ngubane Foundation plans to launch more initiatives to address societal ills","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"AtBradley Grobler feels he has broken his duck by finally managing to be the DStv Premiership’s top scorer and now he’s set his sights on breaking the mythical goal barrier","{0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.5}",-0.421,0.054,0.808,0.138,0
"The United Arab Emirates has ratified the extradition treaty with SA to ensure the Guptas are brought to book for their alleged roles in state capture","{0, 1.8, 0, 0, 0, 0.6, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.718,0.233,0.767,0,0
"SA health ministry said it is waiting with bated breath the formal announcement from the FDA over the fate of the vaccines","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Thembani Hastings Mqhayiclaims the national flag was plagiarised from his original work and that the design was erroneously credited to Frederick Brownell","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0}",0.586,0.194,0.806,0,0
"President Cyril Ramaphosa gave South Africans hope on Thursday when he announced the lifting of the power generation licence to reduce loadshedding","{0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.44,0.121,0.879,0,0
"Eskom loadshedding has cost SAs economy about Rbn over the last two weeks the Western Capes minister of finance and economic opportunities said on Thursday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0}",0.382,0.098,0.902,0,0
"Many hospital facilities in Gauteng overwhelmed with the increase in Covid positive patients says Tembisa Hospital acting CEO Dr Ashley Mthunzi","{0, 0, 0, 0, 0, 0.2, 0, 0, 1.3, 0, 0, 2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.727,0.283,0.717,0,0
